,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,target
21,-0.3101019,0.40626422,-0.0521412,0.20573382,0.21231046,0.014767729,-0.12151893,0.3363403,-0.23280077,0.3390305,-0.34622988,-0.32859272,-0.18228105,-0.023656396,0.044736877,-0.037904814,0.13448001,-0.21183725,0.16130918,-0.2976014,0.1808999,0.15306278,0.07000805,-0.12550284,0.24938993,0.23438993,-0.23198298,-0.44297093,-0.089995705,-0.061911326,0.6144619,-0.014280799,0.083148465,-0.21055351,-0.15521502,0.107169084,-0.1774617,-0.044069678,-0.03688392,-0.4755261,0.25479895,-0.07909451,-0.1536083,0.1277829,-0.16766246,-0.19234318,-0.33387193,0.16990441,0.17461565,0.14227499,0.24055357,-0.23825069,-0.08185532,0.23103079,0.10440281,0.30276743,0.13474137,-0.14764762,-0.31765813,0.20127417,0.15866089,0.22311631,-0.19884352,0.13233842,-0.10547292,0.15449175,0.07541051,0.25211132,-0.06101929,0.293853,-0.14551422,0.13421187,0.18521832,0.045775328,0.29998755,0.16193743,0.1922042,-0.030685425,-0.00034047896,-0.3115181,-0.2075456,-0.19235995,-0.21496433,0.42766565,-0.023814542,-0.15419225,-0.04515828,0.3493294,0.20863199,-0.09911551,0.19966908,0.1689757,0.18234392,0.036010962,0.053374156,0.30117005,-0.0067316815,-0.20685753,-0.030700026,0.094889,alt.atheism
22,-0.32481763,0.42485383,-0.055441633,0.22347254,0.22433217,0.0054047834,-0.12724982,0.37802902,-0.25721738,0.3587577,-0.3646807,-0.36261636,-0.19890131,-0.026649214,0.048065636,-0.037131503,0.14289121,-0.22531502,0.17675646,-0.32948184,0.19796173,0.16292034,0.075525574,-0.13968383,0.2617303,0.25039282,-0.25365365,-0.47003672,-0.095536,-0.065864176,0.64725494,-0.017958593,0.10085362,-0.22314566,-0.1584415,0.12300524,-0.1866948,-0.055737063,-0.048757005,-0.5126455,0.26587716,-0.07956758,-0.1646264,0.13956945,-0.1758562,-0.20402986,-0.35578382,0.18122266,0.17874546,0.16319185,0.25527072,-0.25735077,-0.09039333,0.2452411,0.10843208,0.3178678,0.14370245,-0.16204944,-0.34105647,0.21694049,0.16709095,0.2316885,-0.21138804,0.13191423,-0.12141832,0.171673,0.07537639,0.26809233,-0.06575957,0.31457356,-0.15463711,0.14249323,0.19968666,0.041759066,0.32294413,0.17270134,0.2035825,-0.029837446,-0.0065647378,-0.3303659,-0.22094624,-0.1940192,-0.22781584,0.4601644,-0.029898282,-0.1555809,-0.051359687,0.37019837,0.22496387,-0.10436207,0.22105575,0.17628066,0.19896425,0.042540576,0.065140195,0.32146168,-0.012401032,-0.22294386,-0.035063796,0.10316589,alt.atheism
23,-0.37223116,0.4890981,-0.070007294,0.2448971,0.25940564,0.03313648,-0.15386131,0.38411248,-0.27035347,0.41411972,-0.4189865,-0.38137972,-0.22242402,-0.03367224,0.055267464,-0.04545609,0.16134103,-0.24864602,0.19102888,-0.3398293,0.21342163,0.1883521,0.0750792,-0.14091913,0.31424293,0.2801018,-0.2688617,-0.5409107,-0.11366387,-0.07393314,0.7425803,-0.01694795,0.093834944,-0.25636545,-0.1957615,0.12564601,-0.21634111,-0.044546798,-0.031167995,-0.5560223,0.31034833,-0.09107838,-0.17231853,0.15262161,-0.20881458,-0.222945,-0.3999087,0.20757194,0.20938313,0.16495503,0.2878286,-0.28210875,-0.09420556,0.27337494,0.13019429,0.36293516,0.1517217,-0.17522222,-0.38048822,0.23448096,0.18557382,0.26651898,-0.23451126,0.16352385,-0.110002145,0.17710316,0.08859739,0.30101055,-0.06446976,0.34445104,-0.17375353,0.15275407,0.2139656,0.05609758,0.3536662,0.18840854,0.23289809,-0.03772846,0.014715118,-0.38076368,-0.2514582,-0.23793004,-0.25973696,0.5063024,-0.021371284,-0.18437886,-0.05561406,0.4178668,0.24949333,-0.12464646,0.22554527,0.20509245,0.21542239,0.036131393,0.047072493,0.36100352,-0.006636859,-0.23735952,-0.03951167,0.10775168,alt.atheism
24,-0.37480155,0.4908694,-0.084394924,0.2405006,0.26698694,0.04865414,-0.16152117,0.3532127,-0.25753874,0.42004475,-0.42248166,-0.36439148,-0.22376281,-0.03635305,0.055567324,-0.047352374,0.16138425,-0.24541293,0.1874099,-0.31916857,0.20236588,0.18878223,0.072438285,-0.12590185,0.3254842,0.27866906,-0.24964757,-0.55684793,-0.116385125,-0.077871345,0.75073624,-0.015925515,0.080360465,-0.25674766,-0.21152046,0.11593359,-0.22444415,-0.03055852,-0.019482186,-0.5365998,0.31731617,-0.085152455,-0.15615179,0.14859198,-0.21795602,-0.21179211,-0.39649656,0.21070084,0.21397693,0.15711373,0.2861907,-0.28168917,-0.08720692,0.27087983,0.13723254,0.36459655,0.14319076,-0.17217739,-0.37401763,0.22263579,0.18344937,0.2665025,-0.22628626,0.17268355,-0.089200124,0.16497551,0.0886934,0.30321565,-0.057498332,0.33254665,-0.17285867,0.13748509,0.20422116,0.062203914,0.3464183,0.17990169,0.22877778,-0.041407365,0.031188648,-0.3845123,-0.25518903,-0.25183526,-0.25855234,0.49762344,-0.011756177,-0.18775639,-0.057307046,0.41383576,0.24157709,-0.1326832,0.20736924,0.20587277,0.20766242,0.026735924,0.025145069,0.3605075,-0.004824824,-0.22128609,-0.044175867,0.100300364,alt.atheism
25,-0.45801887,0.60742384,-0.12900026,0.2815341,0.32667074,0.09529356,-0.20550959,0.34391442,-0.27905834,0.523534,-0.52310985,-0.3916597,-0.26665604,-0.06422623,0.06908527,-0.067225404,0.20610438,-0.28524357,0.21403073,-0.32200196,0.21826367,0.23346268,0.06456434,-0.10940341,0.4332533,0.32864547,-0.26936874,-0.70540506,-0.14653508,-0.09687984,0.92516637,0.0020444558,0.05995993,-0.314832,-0.29668346,0.119331054,-0.28560957,-0.007101634,0.027531384,-0.59999377,0.40180472,-0.082796134,-0.14418884,0.15566601,-0.2758167,-0.24146545,-0.46487132,0.26483974,0.26341462,0.15891059,0.34705913,-0.3241254,-0.08920697,0.31799322,0.16979581,0.4432564,0.1538638,-0.19826359,-0.43457147,0.23858722,0.21342725,0.31969807,-0.2643672,0.22713847,-0.05882739,0.17102028,0.11438823,0.36172977,-0.046593487,0.3700262,-0.2197539,0.12987171,0.22344641,0.081314184,0.39485398,0.20590098,0.26466295,-0.045620576,0.08202789,-0.47409078,-0.31286559,-0.34121326,-0.30872786,0.57663006,0.01599578,-0.2482733,-0.063278876,0.49674097,0.28777155,-0.17289607,0.19930802,0.24883647,0.2291918,0.004151246,-0.022718899,0.41672,0.0058663874,-0.22541778,-0.061888676,0.10566127,alt.atheism
26,-0.32338053,0.42390153,-0.056098644,0.2131318,0.21516325,0.010975192,-0.12589024,0.34889832,-0.24679415,0.35335207,-0.35764495,-0.33592546,-0.1897695,-0.024060985,0.04442061,-0.043108102,0.14080586,-0.21845524,0.16547427,-0.30821943,0.18490791,0.16131093,0.07477412,-0.13305579,0.26088807,0.24530107,-0.24432941,-0.45768893,-0.09596565,-0.058973774,0.6383658,-0.009883604,0.08354872,-0.22227913,-0.16088718,0.11793525,-0.17653553,-0.04588602,-0.03627969,-0.49384984,0.26550782,-0.07778348,-0.15509284,0.12786223,-0.17481571,-0.19740961,-0.3469402,0.17925669,0.17985463,0.1476984,0.25204375,-0.24522853,-0.08675426,0.23954707,0.10869641,0.31135926,0.14447235,-0.15055634,-0.32748652,0.20984279,0.16419722,0.233081,-0.20899265,0.13679068,-0.10767179,0.16001932,0.079295576,0.2627407,-0.060017094,0.30086878,-0.15149106,0.13732015,0.1922457,0.04667073,0.31278875,0.17155151,0.19940342,-0.026590096,-0.001242505,-0.31955984,-0.214301,-0.19930924,-0.2249767,0.4438068,-0.026828317,-0.16373949,-0.047626052,0.36496866,0.22204597,-0.104902714,0.21087582,0.1761216,0.1858858,0.039398417,0.0565308,0.30627975,-0.0058847866,-0.21317588,-0.027460277,0.091694206,alt.atheism
27,-0.35045174,0.46067125,-0.0765434,0.22281443,0.24251236,0.0423805,-0.1465518,0.32015803,-0.24047922,0.39117175,-0.3974671,-0.3362704,-0.20417176,-0.03320825,0.048163835,-0.049372192,0.15657985,-0.22441769,0.17310524,-0.28929248,0.18417193,0.17495903,0.06375541,-0.11574238,0.30476362,0.25324047,-0.2328936,-0.51731706,-0.105843015,-0.069919586,0.6993466,-0.008197787,0.06806625,-0.23908448,-0.19967827,0.10985317,-0.20440899,-0.027695285,-0.011954207,-0.49641734,0.29416874,-0.07710229,-0.14218043,0.13043588,-0.19837737,-0.19818753,-0.36753473,0.1962042,0.19941226,0.139253,0.2674171,-0.2563335,-0.078302704,0.24928579,0.12225115,0.34299996,0.13838297,-0.16053657,-0.34252572,0.20152305,0.16911426,0.2491129,-0.21691571,0.15811966,-0.08224434,0.15286309,0.084723346,0.2815912,-0.051618792,0.3048636,-0.16749026,0.12047433,0.18948407,0.05421151,0.32011768,0.17391093,0.20897011,-0.030755877,0.029160323,-0.35417154,-0.23333086,-0.2375583,-0.23981737,0.46062773,-0.0047879126,-0.17789277,-0.048515476,0.38232926,0.22964889,-0.12046116,0.18905868,0.18717474,0.18847212,0.020361053,0.021589473,0.3285257,0.0017415192,-0.1991963,-0.03603364,0.09631677,alt.atheism
28,-0.40708676,0.5412622,-0.09266022,0.25715533,0.28465998,0.05725771,-0.17096873,0.35667634,-0.27740315,0.45983145,-0.4680396,-0.38330805,-0.23823193,-0.04373849,0.05652921,-0.064226046,0.18485278,-0.2644856,0.19891286,-0.32652774,0.2154495,0.20425029,0.07026613,-0.12471841,0.36709106,0.29559714,-0.26343194,-0.6142909,-0.1264395,-0.08148903,0.82201195,-0.004505037,0.0697547,-0.28315088,-0.24402258,0.1231844,-0.2420254,-0.02253117,-0.002373211,-0.574386,0.3509385,-0.084062375,-0.15100178,0.14298809,-0.23485921,-0.23455255,-0.42625406,0.23588562,0.23626931,0.1577929,0.31625435,-0.3001074,-0.09036264,0.2850402,0.14203566,0.4036274,0.15497972,-0.18574677,-0.39654443,0.2281774,0.19526039,0.29065454,-0.25434336,0.19121315,-0.08608496,0.17672902,0.10562598,0.33641854,-0.05554309,0.3507682,-0.19634745,0.13434236,0.21935165,0.06467099,0.37068638,0.19633414,0.24510956,-0.03430419,0.040793046,-0.41442254,-0.27542785,-0.29052886,-0.28606573,0.53324,0.0015466807,-0.21571444,-0.053274196,0.45146096,0.26569375,-0.14205629,0.20962988,0.2204277,0.21343255,0.019327734,0.015613787,0.37994936,0.00621119,-0.22925149,-0.042825192,0.10785443,alt.atheism
29,-0.26309866,0.3471117,-0.056835935,0.16765128,0.18153988,0.031500608,-0.10644814,0.24090128,-0.1839656,0.29338294,-0.29569292,-0.25064322,-0.15142144,-0.027171737,0.03800467,-0.04005196,0.119628526,-0.17180972,0.1284325,-0.21931525,0.1397185,0.1329758,0.05005576,-0.08720667,0.22982097,0.19094194,-0.17809667,-0.3893372,-0.08011082,-0.050990038,0.5255343,-0.0014678722,0.050161313,-0.1813089,-0.14747147,0.08209417,-0.15403825,-0.021087203,-0.008185185,-0.3736142,0.21961963,-0.058238953,-0.1020661,0.0949303,-0.14709863,-0.15177026,-0.27587995,0.14903648,0.15158547,0.10262038,0.20066871,-0.19048093,-0.061992273,0.1839742,0.08820211,0.25471598,0.10299114,-0.11848909,-0.25864905,0.15075243,0.12777618,0.18652964,-0.16133061,0.11788219,-0.06253706,0.114246905,0.063651636,0.21453251,-0.041379265,0.23003194,-0.12661755,0.09234029,0.14547914,0.039530106,0.24106935,0.12844835,0.15754588,-0.023343137,0.019657249,-0.26548383,-0.17494269,-0.17961222,-0.1792764,0.34562525,-0.0037138183,-0.13501608,-0.034012932,0.2901368,0.1731339,-0.092598096,0.14295666,0.14349738,0.14040715,0.01389703,0.017473876,0.24385929,0.00045972993,-0.15445703,-0.027441463,0.070131965,alt.atheism
30,-0.41800854,0.55282855,-0.10206056,0.26059553,0.29491362,0.072026074,-0.17903876,0.34687755,-0.27346733,0.47181335,-0.47566918,-0.38006327,-0.24116988,-0.047882784,0.0587468,-0.06313508,0.18661621,-0.26494876,0.19901213,-0.32309946,0.20934027,0.20876311,0.06690609,-0.1200704,0.37970492,0.30009496,-0.26199785,-0.630022,-0.13261276,-0.0812368,0.8365607,-0.0056309737,0.065836765,-0.28717494,-0.25412253,0.12368429,-0.25161767,-0.017655434,0.0048666545,-0.5737612,0.35741407,-0.08330157,-0.14969492,0.14884588,-0.2419936,-0.23119645,-0.4314379,0.23705721,0.24018623,0.15492158,0.3152137,-0.29862115,-0.08621593,0.28959084,0.1485659,0.40890408,0.15323955,-0.18473157,-0.40203762,0.22595857,0.1984838,0.2950682,-0.25312337,0.19607785,-0.076695025,0.17121819,0.10276805,0.3364404,-0.05262446,0.3508393,-0.20061241,0.13196921,0.21632566,0.068630405,0.37188244,0.19754668,0.24562442,-0.03821431,0.051209565,-0.42942008,-0.28118154,-0.29793468,-0.28220955,0.5356243,0.004196546,-0.21874787,-0.05756312,0.45303357,0.2678209,-0.15197623,0.20437093,0.22476672,0.2155474,0.013220891,0.0044518053,0.38543275,0.005517498,-0.22366522,-0.045748264,0.10514893,alt.atheism
31,-0.43073592,0.56776166,-0.1072665,0.26668274,0.30682033,0.08410684,-0.18697059,0.340625,-0.2754458,0.486372,-0.49213135,-0.38167542,-0.25150952,-0.052044578,0.062434282,-0.06457549,0.19162479,-0.2722973,0.20254308,-0.32045686,0.213038,0.21988407,0.06457867,-0.112227276,0.39774176,0.30854473,-0.25927016,-0.655785,-0.14029235,-0.08561758,0.86470616,-0.003998498,0.058659967,-0.29894456,-0.2680201,0.119333915,-0.2644046,-0.011808897,0.013524372,-0.5777612,0.3759582,-0.08526445,-0.14679477,0.14792553,-0.25357446,-0.23306596,-0.44253024,0.24684471,0.24894345,0.15380995,0.3256589,-0.30878824,-0.086228825,0.29883435,0.15831941,0.42275175,0.15306541,-0.18787622,-0.4109645,0.22740704,0.20144317,0.30445883,-0.25762507,0.20813005,-0.06925497,0.1702896,0.10485319,0.34761256,-0.04877177,0.35443607,-0.20715731,0.13066687,0.21864597,0.07218856,0.38005102,0.19893706,0.24996999,-0.040631343,0.061281115,-0.444098,-0.29188716,-0.31137586,-0.29289383,0.54806066,0.009693133,-0.22784626,-0.059304897,0.46849665,0.27322075,-0.1600749,0.19835229,0.23219311,0.21764334,0.009992748,-0.008613855,0.39642125,0.0047562486,-0.22458062,-0.052279714,0.10314462,alt.atheism
32,-0.4061134,0.5404718,-0.09865161,0.25261796,0.28666034,0.067925796,-0.17304292,0.33371395,-0.2687347,0.4611387,-0.46821576,-0.36498815,-0.2346985,-0.043242063,0.056862794,-0.06559693,0.18388028,-0.25789347,0.19528088,-0.30890116,0.20363809,0.2047184,0.064078,-0.11257637,0.3745285,0.28874663,-0.25223225,-0.61472464,-0.12823434,-0.078623645,0.8228244,0.0012092469,0.058697145,-0.28156754,-0.25166684,0.11733294,-0.24490492,-0.013220887,0.010258595,-0.5610296,0.35300913,-0.08080953,-0.13780032,0.13826008,-0.23618527,-0.2249074,-0.42098752,0.23697928,0.23920397,0.14480653,0.31153473,-0.29142523,-0.0837626,0.28059974,0.14265883,0.40277922,0.1493484,-0.17951272,-0.38910025,0.21825771,0.19385885,0.29200608,-0.24973339,0.19608611,-0.07279061,0.16724107,0.10390701,0.33193916,-0.049734373,0.34013748,-0.19666594,0.12274986,0.2103883,0.06632646,0.36268163,0.1913388,0.23886767,-0.030603943,0.05255613,-0.41507205,-0.27354714,-0.29510584,-0.27871656,0.5224538,0.007988146,-0.21836098,-0.05308861,0.4451877,0.2610009,-0.14722665,0.19604564,0.21816272,0.20716389,0.012540397,4.7284524e-05,0.37309211,0.008560769,-0.21780543,-0.045013472,0.10145029,alt.atheism
33,-0.422926,0.5553953,-0.10349585,0.26328927,0.3027809,0.077856325,-0.1816367,0.350534,-0.27379528,0.47896418,-0.47962224,-0.38415328,-0.24846682,-0.0492925,0.059132107,-0.061340995,0.18643548,-0.26907516,0.20167755,-0.3259752,0.21350378,0.21527451,0.067746475,-0.117133155,0.38499194,0.30280015,-0.26376146,-0.6396122,-0.13576806,-0.08436453,0.8487899,-0.007153737,0.06567319,-0.2912096,-0.26061082,0.11825646,-0.2582449,-0.01588176,0.008064763,-0.57958025,0.36385688,-0.08587157,-0.15215012,0.15042986,-0.24905391,-0.23300037,-0.4383334,0.24403812,0.24451391,0.15628722,0.31991655,-0.3080437,-0.08797173,0.29321042,0.1556855,0.41326374,0.15230289,-0.18678072,-0.40829828,0.23214057,0.19829549,0.29968387,-0.25209618,0.20061834,-0.07637478,0.16924986,0.10260518,0.34312358,-0.049389664,0.35586494,-0.20003462,0.1361284,0.21539927,0.06958072,0.37765324,0.19491689,0.24941762,-0.042114567,0.05442725,-0.43682307,-0.28754064,-0.3042209,-0.2894542,0.54589975,0.005018445,-0.22176227,-0.061317667,0.4644702,0.27158427,-0.15736467,0.20470294,0.22795554,0.21858133,0.012139937,0.0027708968,0.3949647,0.004166744,-0.22657667,-0.04979307,0.102877334,alt.atheism
34,-0.4344615,0.57345784,-0.10207426,0.26817036,0.30349204,0.07810382,-0.1838655,0.3487025,-0.2824689,0.4860374,-0.49248505,-0.38867787,-0.25014055,-0.050917227,0.0595455,-0.06867935,0.19729614,-0.27497953,0.20499074,-0.32665,0.21699601,0.21773079,0.0685079,-0.12086395,0.3958867,0.30701894,-0.26743895,-0.6567686,-0.13759282,-0.083601385,0.86966544,0.0015051985,0.059951123,-0.30000222,-0.2681395,0.12164738,-0.26095566,-0.014901543,0.0095688235,-0.59093636,0.37111962,-0.085072674,-0.14802127,0.14279312,-0.24940169,-0.24322158,-0.44620505,0.2487033,0.2512691,0.1543247,0.32751012,-0.30951914,-0.08451471,0.29788765,0.15317725,0.42248872,0.16032566,-0.1911593,-0.41196868,0.23062618,0.2038599,0.30513436,-0.26295924,0.2078354,-0.074520685,0.17302002,0.10806741,0.3519097,-0.052057784,0.36010376,-0.20825538,0.13651617,0.22188136,0.071116365,0.38575304,0.20394619,0.25557393,-0.036295835,0.05744158,-0.44131634,-0.28882927,-0.31372136,-0.29757813,0.5536954,0.00816936,-0.23163545,-0.056562923,0.47212654,0.27591765,-0.1567694,0.20807977,0.23178604,0.22147934,0.013732545,-0.0006695429,0.39808115,0.007781667,-0.2287743,-0.04914208,0.105795085,alt.atheism
35,-0.3971853,0.5213094,-0.0814562,0.2554673,0.27425534,0.03846203,-0.16493028,0.3906263,-0.28265607,0.43928224,-0.44500953,-0.40029296,-0.23224506,-0.0381781,0.055302802,-0.050530653,0.17426284,-0.26256314,0.20223004,-0.35116032,0.22092995,0.19955468,0.07832533,-0.14490364,0.33477357,0.293992,-0.27811915,-0.57877594,-0.12053292,-0.08156713,0.7901307,-0.01371277,0.092118956,-0.2725508,-0.21721002,0.13183478,-0.23509724,-0.04243898,-0.02956155,-0.58077914,0.32910162,-0.091989316,-0.1753943,0.15363611,-0.2250142,-0.23469481,-0.4228115,0.21925414,0.21895726,0.17152244,0.30445665,-0.2996001,-0.096367866,0.2902906,0.13666978,0.38449404,0.16213205,-0.18534045,-0.40202177,0.2432698,0.1989802,0.2787846,-0.24455568,0.17308925,-0.10924437,0.18356475,0.093780704,0.31849873,-0.0644512,0.3559196,-0.18773569,0.15494981,0.22424202,0.06095933,0.37338597,0.19738275,0.24172223,-0.03889037,0.020279435,-0.40200168,-0.2662521,-0.2589045,-0.2735267,0.5335282,-0.018570676,-0.19840355,-0.054803453,0.4412495,0.26444578,-0.13477495,0.23038445,0.21585763,0.2204079,0.03462571,0.045146044,0.3794483,-0.0053543197,-0.24325731,-0.039210364,0.11381018,alt.atheism
36,-0.41431722,0.54700404,-0.09886925,0.25927737,0.2924247,0.07109964,-0.17773823,0.34616315,-0.27185243,0.46709615,-0.47190523,-0.37749344,-0.24133375,-0.047600456,0.058824763,-0.060985748,0.18630898,-0.26276514,0.19773051,-0.32032982,0.21012291,0.20867135,0.066047385,-0.12021853,0.37703887,0.29773316,-0.25935474,-0.6257812,-0.13176855,-0.08034129,0.831081,-0.0046261856,0.065026276,-0.28620183,-0.25143427,0.12036844,-0.25006828,-0.018856945,0.004111784,-0.5688709,0.3544754,-0.083058015,-0.14859277,0.14785242,-0.24168447,-0.22998339,-0.42882314,0.23750892,0.23776042,0.1532995,0.3156964,-0.3001139,-0.08819302,0.28896075,0.14853296,0.4058206,0.15256828,-0.18453255,-0.40016037,0.22537267,0.19728792,0.29248908,-0.24872476,0.19545978,-0.07568723,0.1678299,0.10250296,0.3346987,-0.051845737,0.34829155,-0.19834661,0.1335475,0.21445657,0.06747578,0.36984718,0.1948012,0.24430965,-0.038571097,0.0517757,-0.42391413,-0.27918097,-0.29325154,-0.28280687,0.53377956,0.0025788115,-0.21678798,-0.055241607,0.45206866,0.2653263,-0.15155101,0.20245527,0.22363366,0.21511024,0.014171428,0.0034558175,0.3837989,0.004558276,-0.22641096,-0.046842918,0.1034131,alt.atheism
37,-0.39712268,0.5255223,-0.097649686,0.24757273,0.28185156,0.07174476,-0.17286557,0.32520348,-0.25815037,0.450028,-0.45495585,-0.3578801,-0.23161426,-0.047772754,0.057815704,-0.06039523,0.17754877,-0.25066224,0.18866988,-0.30332172,0.19943465,0.1999368,0.062274624,-0.11198441,0.3635729,0.28405008,-0.24531613,-0.6005792,-0.12674507,-0.08048687,0.7995599,-0.0036340286,0.061460022,-0.27415544,-0.24419583,0.11189006,-0.24031433,-0.014969454,0.007518265,-0.54079413,0.3420157,-0.076840535,-0.14116065,0.13899682,-0.23246811,-0.21759075,-0.40961108,0.2298763,0.22863361,0.14479603,0.30338365,-0.28688565,-0.080984056,0.27681437,0.14338806,0.38841984,0.14475238,-0.17573623,-0.3808435,0.21558425,0.1881133,0.27926058,-0.2371781,0.18980509,-0.06829555,0.15996021,0.09940332,0.32190335,-0.04611631,0.3318872,-0.18959923,0.12431791,0.20228608,0.06566945,0.35314482,0.18618818,0.23635973,-0.0368528,0.054048117,-0.40664205,-0.26951706,-0.285626,-0.27249104,0.5094059,0.00554902,-0.20794348,-0.05557403,0.43375304,0.25464085,-0.14502999,0.19021115,0.2128296,0.20375456,0.0132115595,0.00029139157,0.36859515,0.005526945,-0.21194044,-0.04558141,0.0983581,alt.atheism
38,-0.29272038,0.38770497,-0.049586013,0.1963625,0.20233752,0.014008265,-0.115734585,0.31624615,-0.22065131,0.32376784,-0.32844695,-0.30725,-0.17634153,-0.023993395,0.04218224,-0.034671213,0.12839825,-0.2013116,0.15478125,-0.28089485,0.17315675,0.14583528,0.06693902,-0.120723136,0.24044292,0.22163011,-0.21935593,-0.4254968,-0.085904576,-0.0571014,0.5856203,-0.012133122,0.07848347,-0.20400976,-0.14940839,0.103763856,-0.1687097,-0.039940637,-0.03275969,-0.44811118,0.24111171,-0.07452052,-0.14318214,0.12046128,-0.1599599,-0.1823932,-0.31742746,0.16201805,0.1656879,0.13566242,0.23005503,-0.22544618,-0.07830007,0.21612567,0.10026189,0.28559425,0.12732275,-0.14008921,-0.30217496,0.19016379,0.14748617,0.21131605,-0.18868114,0.12408563,-0.0994339,0.1428831,0.07113389,0.23897171,-0.05796093,0.27564394,-0.13736202,0.1258174,0.17510629,0.04237385,0.28344786,0.15342756,0.18375574,-0.028536474,0.00071151817,-0.29601562,-0.19569023,-0.18160647,-0.20352143,0.40656126,-0.020377798,-0.14421616,-0.04485987,0.3304419,0.20119996,-0.09325376,0.18785365,0.16157871,0.17071684,0.033427384,0.04782371,0.2844945,-0.0065403003,-0.19457091,-0.027070886,0.0875976,alt.atheism
39,-0.39780635,0.52672905,-0.06837094,0.2662067,0.27219534,0.02051025,-0.15961736,0.43491498,-0.30129126,0.43925515,-0.447648,-0.42295048,-0.23972365,-0.03131881,0.059459344,-0.051205393,0.17846133,-0.27354345,0.2112072,-0.38454965,0.23608108,0.20121841,0.08932243,-0.16533124,0.32890436,0.30150798,-0.29857388,-0.5757338,-0.11600744,-0.078032315,0.79620343,-0.019533306,0.110546686,-0.27645072,-0.20183763,0.1432689,-0.22610068,-0.05534359,-0.043987583,-0.6161744,0.32890642,-0.10085698,-0.19374579,0.16397323,-0.21871652,-0.24561806,-0.43515566,0.22116701,0.22610857,0.1800321,0.31391034,-0.307647,-0.1084398,0.29572085,0.13674451,0.39060512,0.17187068,-0.19050589,-0.41586503,0.2618712,0.20359878,0.28907588,-0.25934267,0.16934328,-0.1334074,0.19923441,0.097603746,0.326609,-0.07462303,0.37446764,-0.18906023,0.17055379,0.24053887,0.057909478,0.38678586,0.2112639,0.24870083,-0.037277557,-0.0011310088,-0.40391815,-0.2676691,-0.24976484,-0.28161046,0.5510933,-0.028906686,-0.1959715,-0.0547786,0.44952276,0.27314734,-0.12777205,0.25767004,0.21856984,0.232768,0.046299882,0.06364721,0.38815936,-0.008303873,-0.26743206,-0.037575155,0.12051848,alt.atheism
40,-0.34814098,0.45726407,-0.07182556,0.22910684,0.2463058,0.034898493,-0.14453179,0.3434204,-0.24898498,0.38873395,-0.3944786,-0.3476108,-0.20557605,-0.035435848,0.051349398,-0.046180096,0.15485367,-0.2293499,0.17489447,-0.3080714,0.19180532,0.17304403,0.06796018,-0.1264607,0.30030224,0.2594156,-0.24357083,-0.5147019,-0.10824571,-0.07063054,0.6996785,-0.011863858,0.07988299,-0.24131186,-0.19460648,0.11371357,-0.20658742,-0.035417575,-0.023285644,-0.5086698,0.2927012,-0.08098244,-0.15417336,0.1387063,-0.19928612,-0.20406435,-0.37092212,0.1959755,0.19504234,0.14736347,0.2669717,-0.2612829,-0.08485166,0.25447828,0.12003376,0.34199968,0.14124258,-0.16285512,-0.35172984,0.21271554,0.17397434,0.24975649,-0.21640433,0.15568635,-0.09730429,0.15861613,0.08413636,0.28230926,-0.058270294,0.31407422,-0.16494305,0.13418052,0.19515057,0.05357176,0.32833058,0.17369968,0.2203519,-0.035417315,0.018919455,-0.35468817,-0.236214,-0.22948436,-0.24147633,0.46971652,-0.014269946,-0.17763704,-0.05108299,0.3880652,0.2321314,-0.12169592,0.20052786,0.19071907,0.19565599,0.030214962,0.03501158,0.3361624,-0.0041437126,-0.21444133,-0.03702646,0.09765438,alt.atheism
41,-0.32556948,0.42624938,-0.058494,0.21584846,0.22126842,0.019451847,-0.13364775,0.34587315,-0.24076127,0.3613875,-0.36390305,-0.33872953,-0.19216797,-0.028813882,0.046839338,-0.042893562,0.1465671,-0.22022296,0.16913901,-0.3048204,0.1885965,0.16467452,0.071046665,-0.13076606,0.26741624,0.24466923,-0.24251321,-0.4716381,-0.097212285,-0.06529646,0.64731675,-0.015000253,0.08501799,-0.2217502,-0.16603276,0.11560275,-0.18670647,-0.043137096,-0.035488725,-0.49175745,0.26473704,-0.08117574,-0.15736856,0.13424063,-0.18017842,-0.1972222,-0.35200354,0.17892902,0.18187433,0.1473726,0.25037998,-0.24787669,-0.08520298,0.24120483,0.111794755,0.31584466,0.1401855,-0.15494281,-0.33221918,0.20718114,0.16166915,0.2351857,-0.20884465,0.13882259,-0.10392139,0.15904815,0.0797759,0.26188025,-0.060214292,0.30320898,-0.15563545,0.13575844,0.19167061,0.04719994,0.31312796,0.17154087,0.20303905,-0.03285881,0.0044440357,-0.32832867,-0.21536839,-0.2043653,-0.22351746,0.44768816,-0.02306312,-0.16049094,-0.05170585,0.3663419,0.21841325,-0.10298534,0.20741269,0.18003395,0.18968773,0.037463643,0.049185187,0.31565028,-0.004763524,-0.2104436,-0.028447296,0.09778313,alt.atheism
