,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
619,0.05334708,-0.0012695771,-0.0013931133,-0.0017196152,-0.0006821123,-0.0012510102,0.0027358977,-0.002879348,0.001551145,-0.003443736,0.0010075914,0.00023090158,-0.00024794322,-0.0033199587,0.0019793662,0.0009821432,-0.0031038653,0.0010425823,0.0013876795,-5.2569987e-05,rec.motorcycles
620,0.039792173,-0.0018702296,-0.003978329,-0.0031988942,0.0016785245,0.0048093367,-0.0031780368,-0.0048486055,0.00529728,-0.0078104604,-0.0047270656,0.0039964733,0.0043387483,-0.0011287446,-0.0029225969,-0.005300503,0.0065902183,0.0013919184,-0.002744552,0.0010736241,rec.motorcycles
624,0.050122906,0.00043612035,-0.0008239896,-0.0031087466,0.0007624728,5.9088827e-05,-0.0013672925,0.00030303327,-0.0023956264,-0.0015131502,0.0005998531,-0.0011742491,-0.0008222963,0.0011787384,3.231576e-05,-0.0007177549,9.763948e-05,-0.00052948116,-0.00045403268,0.0007166951,rec.motorcycles
625,0.04969758,0.00015850023,-0.0020792177,-0.002762834,-0.00062916323,-0.00022749808,-0.00031762203,-0.0012185666,0.00015383873,-0.001676034,-0.0007800925,-0.0006688985,0.00043975032,0.0013921154,-8.222675e-05,0.00028005516,-0.00135277,-0.0005170057,-0.0016411572,0.00015210036,rec.motorcycles
626,0.044458326,-0.0015942456,-0.0013029801,0.0015232988,-0.0027947784,0.0007439907,-0.0038416982,-0.0011653686,0.00268568,0.0012958169,-0.0016979,0.00019291641,-1.659669e-05,-0.0019976718,-0.002986513,-0.00050620444,0.0015487049,0.0019500342,-0.0010752353,-0.0017403197,rec.motorcycles
627,0.048997816,-0.001464164,0.0002034836,-0.0015212251,-0.00048271593,-0.0047704447,0.0011926448,1.2217366e-05,0.0026037535,-0.0020094851,0.0029505887,-0.0011911994,-0.0013887915,0.0015704113,0.00023547687,-0.0033923555,0.00041062647,-0.0035031787,-0.0010156377,0.0011790041,rec.motorcycles
628,0.049733233,8.923039e-06,-0.0012224222,-0.001006829,0.00039638756,-0.0020856203,-0.0024009459,-0.0005147605,-0.0005819679,-0.004412628,-0.0017839973,0.0005950874,0.0019069151,-0.0011594064,-0.0024611803,0.003978494,0.0040291036,-0.002927178,-0.00057902344,0.00075271935,rec.motorcycles
629,0.05139753,0.00027832805,-0.003913049,-0.006043476,-0.0055720224,-0.0030454774,0.0055372636,-0.000807798,0.0022907977,0.007720691,0.0059791566,0.00012241089,0.00058789947,0.0023983975,0.00033559153,-0.004145919,0.0017248943,0.0072252974,-0.0003016753,0.0066685705,rec.motorcycles
630,0.047129907,0.0012611258,0.00049660634,-0.0015251139,-0.0011469182,-0.0024207348,-0.0004070877,-0.0021251997,0.00042236832,-0.0011740032,-0.00031083406,-0.004117032,-0.0026750388,0.0026373318,-0.00196468,0.0025311655,-0.0046340465,-0.0005161043,-0.0020487197,0.00012240223,rec.motorcycles
631,0.053201385,-0.0019742437,-0.0026700948,-0.00093626033,0.0016557669,5.595369e-06,0.0014602542,0.0020316453,0.00055276725,0.00065241335,-0.0011328101,0.0006160648,-0.0009060669,-0.00011206223,0.0014135934,0.0010403545,0.0008074241,0.0031238424,-0.00020228686,0.0009235428,rec.motorcycles
632,0.048127286,-0.0018660113,-0.002347346,-0.0026735247,0.002559771,-0.00581936,0.002519448,0.00024772782,-0.0014558239,0.0033589103,-0.0027060274,0.000110103305,0.00029698908,-0.0006626089,0.0063767447,0.0012371684,-0.0006924926,0.0003246854,0.005576777,-0.0007023433,rec.motorcycles
